title,author,publisher,ISBN,category,date,pages,price,discount_price
Επιλογή ΙΙΙ$ κοινωνικά διηγήματα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-846-1,Ελληνική Λογοτεχνία,1999,376,14.00€ , 9.80€
Επιλογή ΙΙ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-106-6,Ελληνική Λογοτεχνία,1987,168,7.00€ , 4.90€
Επιλογή Ι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-277-3,Ελληνική Λογοτεχνία,1986,192,10.00€ , 7.00€
H Χρυσώ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-802-5,Ελληνική Λογοτεχνία,1997,224,12.00€ , 8.40€
Λόγια της πλώρης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-164-6,Ελληνική Λογοτεχνία,1987,176,12.00€ , 8.40€
Αττικοί έρωτες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-744-4,Ελληνική Λογοτεχνία,1995,196,12.00€ , 8.40€
Οι σκλάβοι στα δεσμά τους,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-146-2,Ελληνική Λογοτεχνία,1989,296,14.00€ , 11.20€
Επιλογή,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-117-9,Ελληνική Λογοτεχνία,1989,368,12.00€ , 8.40€
ΣΕΤ: Επιλογή Ι$ ΙΙ και ΙΙΙ,,,,Ελληνική Λογοτεχνία,1986,,31.00€ , 21.70€
Κείμενα για τη Μάχη Μουζάκη. Τόμ. Β,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-803-4,Ελληνική Λογοτεχνία,1997,176,8.00€ , 5.60€
Επίτροπος ανηλίκου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-635-9,Ελληνική Λογοτεχνία,1992,144,5.00€ , 3.50€
Η γυναίκα και τα οξύμωρα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-621-4,Ελληνική Λογοτεχνία,1991,104,6.00€ , 4.80€
Πρισματική μου Ευδοξία,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ελληνική Λογοτεχνία,1987,108,2.00€ , 1.40€
Σε πρώτο πρόσωπο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ελληνική Λογοτεχνία,1986,36,3.00€ , 2.10€
Δίχως τα μονάκριβα κανείς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-972-2,Ελληνική Λογοτεχνία,2004,80,8.00€ , 5.60€
O παππούς μου… ο Παπούα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-790-8,Παιδική & Νεανική Βιβλιοθήκη,1996,104,10.00€ , 7.00€
Τσαν το φάντασμα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-159-4,Παιδική & Νεανική Βιβλιοθήκη,1989,58,7.00€ , 4.90€
Το αετόπουλο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-916-1,Παιδική & Νεανική Βιβλιοθήκη,2002,30,11.00€ , 7.70€
Της αυγής δροσούλες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-793-2,Παιδική & Νεανική Βιβλιοθήκη,1997,54,8.00€ , 5.60€
Τα τσιλικροτά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-132-7,Παιδική & Νεανική Βιβλιοθήκη,2011,56,13.00€ , 9.10€
Χωραφάκι στο φεγγάρι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-200-0,Παιδική & Νεανική Βιβλιοθήκη,1990,46,6.00€ , 4.20€
Το ψαράκι που δεν μπορούσε να ονειρευτεί,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-196-9,Παιδική & Νεανική Βιβλιοθήκη,1990,30,6.00€ , 4.20€
Το μύδι που νόμιζε πως ήταν στρείδι αλλά τελικά ήταν μύδι (ή μήπως όχι;),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-198-5,Παιδική & Νεανική Βιβλιοθήκη,1990,46,6.00€ , 4.20€
Το κυνήγι της χαμένης παρτιτούρας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-436-4,Παιδική & Νεανική Βιβλιοθήκη,1987,,8.00€ , 5.60€
Σαρκοφάγος$ αιμοβόρος$ αχόρταγος… ε$ λύκος είμαι δεν είμαι αρνάκι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-040-5,Παιδική & Νεανική Βιβλιοθήκη,2007,48,11.00€ , 7.70€
Μ’ αρέσει η φλυαρία. Είναι κακό…;,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-072-6,Παιδική & Νεανική Βιβλιοθήκη,2008,40,12.00€ , 8.40€
Είμαι κλέφτρα$ λαίμαργη και πονηρή$ αλλά δε φταίω…,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-022-3,Παιδική & Νεανική Βιβλιοθήκη,2006,40,10.00€ , 7.00€
Ένα πιάνο με φτερά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-434-8,Παιδική & Νεανική Βιβλιοθήκη,1987,44,8.00€ , 5.60€
Το παραμύθι για το χαμένο χρόνο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-433-Χ,Παιδική & Νεανική Βιβλιοθήκη,1987,48,8.00€ , 5.60€
Ένα αχόρταγο δέντρο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-430-5,Παιδική & Νεανική Βιβλιοθήκη,1987,50,8.00€ , 5.60€
Ξύλινο παραμύθι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-082-2,Παιδική & Νεανική Βιβλιοθήκη,1988,22,7.00€ , 4.90€
Το κάστρο που πέταξε,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-858-0,Παιδική & Νεανική Βιβλιοθήκη,1999,48,12.00€ , 8.40€
Σαν παραμύθι,ΑΥΤΟΕΚΔΟΣΕΙΣ,ΑΥΤΟΕΚΔΟΣΕΙΣ,9963-8007-0-Χ,Παιδική & Νεανική Βιβλιοθήκη,1994,48,6.00€ , 4.80€
Το τελευταίο αστέρι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-694-4,Παιδική & Νεανική Βιβλιοθήκη,1993,40,5.00€ , 3.50€
O Δεκατρής,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-661-8,Παιδική & Νεανική Βιβλιοθήκη,1992,50,7.00€ , 4.90€
Ο Τριμάτης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-054-2,Παιδική & Νεανική Βιβλιοθήκη,2007,32,10.00€ , 7.00€
Μα ποιο παπί,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-197-7,Παιδική & Νεανική Βιβλιοθήκη,1990,38,6.00€ , 4.20€
Ερωτική ιστορία;,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-199-3,Παιδική & Νεανική Βιβλιοθήκη,1990,38,6.00€ , 4.20€
Εγώ κι εγώ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-195-0,Παιδική & Νεανική Βιβλιοθήκη,1990,30,6.00€ , 4.20€
Το στοιχειωμένο κάστρο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-082-5,Παιδική & Νεανική Βιβλιοθήκη,2009,136,10.00€ , 7.00€
H κιβωτός – ποιήματα για παιδιά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Παιδική & Νεανική Βιβλιοθήκη,1983,72,3.00€ , 2.10€
Σαν ιστορίες και σαν παραμύθια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-249-3,Παιδική & Νεανική Βιβλιοθήκη,1990,156,8.00€ , 5.60€
Τα μυστήρια της οδού Κενταύρων,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-103-7,Παιδική & Νεανική Βιβλιοθήκη,2010,208,10.00€ , 7.00€
Πέντε πολεμικές μάσκες,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-028-2,Παιδική & Νεανική Βιβλιοθήκη,2006,144,12.00€ , 8.40€
Δώδεκα μέρες από τη ζωή του Αϊ-Βασίλη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-127-3,Παιδική & Νεανική Βιβλιοθήκη,2011,304,10.00€ , 7.00€
Τώρα θέλω να χορέψω,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-429-1,Παιδική & Νεανική Βιβλιοθήκη,1986,40,8.00€ , 5.60€
Το στοίχημα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-428-3,Παιδική & Νεανική Βιβλιοθήκη,1986,32,8.00€ , 5.60€
Ο γυμνός,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-432-1,Παιδική & Νεανική Βιβλιοθήκη,1988,44,8.00€ , 5.60€
Το δέντρο του σκαντζόχοιρου,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-257-4,Παιδική & Νεανική Βιβλιοθήκη,1991,180,8.00€ , 5.60€
Η φλογερή καρδιά του Ντάνκο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-425-9,Παιδική & Νεανική Βιβλιοθήκη,1980,96,5.00€ , 3.50€
Το ερωτευμένο αστέρι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-424-0,Παιδική & Νεανική Βιβλιοθήκη,1988,28,5.00€ , 3.50€
Οι ιστορίες του Γατώνου Νιαρ-Νιάουζεν,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-701-0,Παιδική & Νεανική Βιβλιοθήκη,1994,72,8.00€ , 5.60€
Τα δύο αδελφάκια – H άσπρη πάπια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-420-8,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Μαρία Μόρεβνα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-416-Χ,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Η τσαρίνα – βατραχίνα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-417-8,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Η πεντάμορφη Βασίλισσα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-419-4,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Παραμύθια της Μακεδονίας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-076-4,Παιδική & Νεανική Βιβλιοθήκη,2008,144,16.00€ , 11.20€
Λαϊκά Παραμύθια της Στερεάς Ελλάδας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-057-3,Παιδική & Νεανική Βιβλιοθήκη,2007,136,16.00€ , 11.20€
Δεκαεννιά Νορβηγικά Παραμύθια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-999-4,Παιδική & Νεανική Βιβλιοθήκη,2005,160,16.00€ , 11.20€
Δέκα Λαϊκά Κελτικά Παραμύθια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-941-2,Παιδική & Νεανική Βιβλιοθήκη,2003,118,12.00€ , 8.40€
Τα ανθρωπάκια του Σβάμπεντο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-183-7,Παιδική & Νεανική Βιβλιοθήκη,1990,32,6.00€ , 4.20€
Το χρυσό άρμα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-127-6,Παιδική & Νεανική Βιβλιοθήκη,1989,24,2.00€ , 1.40€
Το κουτσό λελέκι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-126-8,Παιδική & Νεανική Βιβλιοθήκη,1989,24,2.00€ , 1.40€
Ο τοξότης και το χρυσό φτερό,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-411-9,Παιδική & Νεανική Βιβλιοθήκη,1990,20,5.00€ , 3.50€
Ο Ντομπρίνια και το φίδι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-408-9,Παιδική & Νεανική Βιβλιοθήκη,1990,20,5.00€ , 3.50€
Ο Ντομπρίνια και ο Αλιόσα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-407-0,Παιδική & Νεανική Βιβλιοθήκη,1990,28,5.00€ , 3.50€
Ο Αλιόσα και ο Δρακογέννητος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-410-0,Παιδική & Νεανική Βιβλιοθήκη,1990,24,5.00€ , 3.50€
Ηλία Μούρομετς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-406-2,Παιδική & Νεανική Βιβλιοθήκη,1990,28,5.00€ , 3.50€
Ο σταρένιος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-386-4,Παιδική & Νεανική Βιβλιοθήκη,1986,32,10.00€ , 7.00€
Η ιστορία του νερού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-229-2,Παιδική & Νεανική Βιβλιοθήκη,1982,32,10.00€ , 7.00€
Τέσσερις εποχές στη μικρή μου ζωή,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-235-3,Παιδική & Νεανική Βιβλιοθήκη,1990,36,6.00€ , 4.20€
O Στέλιος και η Λορίτα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-385-6,Παιδική & Νεανική Βιβλιοθήκη,1983,22,3.00€ , 2.10€
Είμαι η πέτρα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-234-5,Παιδική & Νεανική Βιβλιοθήκη,1990,44,6.00€ , 4.20€
Ο κοκκινοκαρδούλης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-264-7,Παιδική & Νεανική Βιβλιοθήκη,1991,36,6.00€ , 4.20€
Στη βηθλεέμ του βυθού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-100-4,Παιδική & Νεανική Βιβλιοθήκη,1988,58,7.00€ , 4.90€
Η Μαριάννα και το πουλί της φωτιάς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-016-9,Παιδική & Νεανική Βιβλιοθήκη,2006,32,10.00€ , 7.00€
Μια χάρτινη πεταλούδα,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-882-3,Παιδική & Νεανική Βιβλιοθήκη,2001,48,10.00€ , 7.00€
Παίζω με τα χρώματα και τις γραμμές,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-698-8,Παιδική & Νεανική Βιβλιοθήκη,1993,50,8.00€ , 5.60€
Το ταξίδι του έξυπνου και του πονηρού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-654-5,Παιδική & Νεανική Βιβλιοθήκη,1992,28,7.00€ , 4.90€
Το ξενολούλουδο,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-788-6,Παιδική & Νεανική Βιβλιοθήκη,1996,24,8.00€ , 5.60€
O κύριος Σωσίβιος Χαχαχά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-894-7,Παιδική & Νεανική Βιβλιοθήκη,2001,48,10.00€ , 7.00€
Άλφα-άλφα$ Βήτα-βήτα$ έμαθα την Αλφαβήτα!,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-133-4,Παιδική & Νεανική Βιβλιοθήκη,2011,48,10.00€ , 7.00€
Η τερατούπολη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-380-5,Παιδική & Νεανική Βιβλιοθήκη,1983,18,6.00€ , 4.20€
Γελαστός κι αγέλαστος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-275-2,Παιδική & Νεανική Βιβλιοθήκη,1991,48,10.00€ , 7.00€
Το τραγούδι της εξοχής,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-422-4,Παιδική & Νεανική Βιβλιοθήκη,1986,46,7.00€ , 4.90€
Η Λεία στη χώρα των πουλιών,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-451-001-0,Παιδική & Νεανική Βιβλιοθήκη,2005,64,12.00€ , 8.40€
Το τραγούδι των πουλιών,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-971-4,Παιδική & Νεανική Βιβλιοθήκη,2004,40,10.00€ , 7.00€
Το δέντρο που περπάτησε,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-914-5,Παιδική & Νεανική Βιβλιοθήκη,2002,36,11.00€ , 7.70€
Τα κατορθώματα της Σβέλτης,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-421-6,Παιδική & Νεανική Βιβλιοθήκη,1988,56,8.00€ , 5.60€
Η περιπέτεια μιας καρδερίνας,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-845-9,Παιδική & Νεανική Βιβλιοθήκη,1999,64,13.00€ , 9.10€
Το φτερό του σταυραϊτού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-418-6,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Το πουλί της φωτιάς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-415-1,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Έντεκα Λαϊκά Τουρκικά Παραμύθια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-037-5,Παιδική & Νεανική Βιβλιοθήκη,2007,112,13.00€ , 9.10€
Ένα διαστημόπλοιο γεμάτο παραμύθια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-215-9,Παιδική & Νεανική Βιβλιοθήκη,1990,62,10.00€ , 7.00€
Ασιατικά Παραμύθια: «Ένα βουνό από πετράδια»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-634-8,Παιδική & Νεανική Βιβλιοθήκη,1992,120,10.00€ , 7.00€
Περσικά Παραμύθια: «O έξυπνος Σάχης»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-253-1,Παιδική & Νεανική Βιβλιοθήκη,1990,86,10.00€ , 7.00€
Παραμύθια του Λαού μας: «Ελαφάκια κουντουνάκια»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-132-2,Παιδική & Νεανική Βιβλιοθήκη,1989,38,7.00€ , 4.90€
Μογγολέζικα Παραμύθια: «O γιος του βουνού»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-704-5,Παιδική & Νεανική Βιβλιοθήκη,1994,84,10.00€ , 7.00€
Λευκορωσικά Παραμύθια: «H χρυσή μηλιά»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-121-7,Παιδική & Νεανική Βιβλιοθήκη,1989,130,10.00€ , 7.00€
Γιαπωνέζικα Παραμύθια: «Το κορίτσι που αγάπησε το δέντρο»,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-216-7,Παιδική & Νεανική Βιβλιοθήκη,1990,72,10.00€ , 7.00€
Η μικρή Χιονάτη,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-409-7,Παιδική & Νεανική Βιβλιοθήκη,1990,20,2.00€ , 1.40€
Η κυρα-Αλεπού κι ο Λύκος,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-413-5,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Η κακοτυχιά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-412-7,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 3.50€
Το ρολόι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-401-1,Παιδική & Νεανική Βιβλιοθήκη,1990,16,3.00€ , 2.10€
Το γλαράκι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-801-7,Παιδική & Νεανική Βιβλιοθήκη,1997,40,10.00€ , 7.00€
Το καμένο δεντράκι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-05-9,Παιδική & Νεανική Βιβλιοθήκη,1992,20,3.00€ , 2.10€
Τα τολμηρά ψαράκια,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-646-4,Παιδική & Νεανική Βιβλιοθήκη,1992,20,3.00€ , 2.10€
Όταν η φαντασία παίζει…,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-656-1,Παιδική & Νεανική Βιβλιοθήκη,1993,62,8.00€ , 5.60€
Η αλεπού κηπουρός,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-647-2,Παιδική & Νεανική Βιβλιοθήκη,1992,24,3.00€ , 2.10€
