title,author,publisher,ISBN,category,date,pages,price,discount_price
Ο ΣΟΣΙΑΛΙΣΜΟΣ ΠΟΥ ΓΝΩΡΙΣΑ. Η 40χρονη ζωή και δράση μου στην ΕΣΣΔ,ΤΑΤΣΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-263-8,Πολιτική & Κοινωνία,Νοέμβριος 2017,264,12.00€ , 9.60€
Οι περιπέτειες του Βέρνερ Χολτ. Μυθιστόρημα μιας Νεολαίας,ΝΟΛ ΝΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-259-1,Ξένη Λογοτεχνία,Οκτώβριος 2017,688,20.00€ , 16.00€
Σουφλέλ’. Η ανταρτομάνα της Αγιάσου,ΒΟΥΛΒΟΥΛΗΣ ΗΛ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-258-4,Ελληνική Λογοτεχνία,Σεπτέμβριος 2017,72,6.00€ , 4.80€
1917. Η πορεία προς την Οκτωβριανή Επανάσταση από μήνα σε μήνα,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 256-0,Πολιτική & Κοινωνία,Σεπτέμβριος 2017,288,20.00€ , 15.00€
ΑΛΗΘΕΙΕΣ ΚΑΙ ΨΕΜΑΤΑ ΓΙΑ ΤΟ ΣΟΣΙΑΛΙΣΜΟ 4. Για τη σοσιαλιστική επανάσταση,ΚΕΝΤΡΙΚΟ ΣΥΜΒΟΥΛΙΟ ΤΗΣ ΚΝΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 257-7,Πολιτική & Κοινωνία,Σεπτέμβριος 2017,88,7.00€ , 5.60€
«Εγώ είμαι ο Νάκος ο Μπελλής$ καμάρι της Ομβριακής…» ΝΑΚΟΣ ΜΠΕΛΛΗΣ ΛΑΪΚΟΣ ΑΓΩΝΙΣΤΗΣ$ ΚΑΠΕΤΑΝΙΟΣ ΤΟΥ ΕΛΑΣ$ ΤΑΓΜΑΤΑΡΧΗΣ ΤΟΥ ΔΣΕ,ΤΟΜΕΑΚΗ ΕΠΙΤΡΟΠΗ ΦΘΙΩΤΙΔΑΣ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 255-3,Πολιτική & Κοινωνία,Αύγουστος 2017,176,10.00€ , 8.00€
ΕΠΙΤΕΥΓΜΑΤΑ ΚΑΙ ΚΑΤΑΚΤΗΣΕΙΣ ΤΗΣ ΕΡΓΑΤΙΚΗΣ ΤΑΞΗΣ ΣΤΟ ΣΟΣΙΑΛΙΣΜΟ,ΤΜΗΜΑ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ ΓΙΑ ΤΗΝ ΕΡΓΑΤΙΚΗ-ΣΥΝΔΙΚΑΛΙΣΤΙΚΗ ΔΟΥΛΕΙΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 254-6,Πολιτική & Κοινωνία,Ιούλιος 2017,108,5.00€ , 4.00€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 7,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,Ιούνιος 2017,192,5.00€,
Τα ΕΑΣΑΔια,ΒΟΓΙΑΤΖΗΣ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-250-8,Πολιτική & Κοινωνία,Ιούνιος 2017,352,15.00€ , 11.25€
ΑΠΑΓΟΡΕΥΕΤΑΙ. Το ημερολόγιο της φυλακής,ΝΕΝΕΔΑΚΗΣ A.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960- 451-253-9,Πολιτική & Κοινωνία,Ιούνιος 2017,432,17.00€ , 13.60€
«Άξιο τέκνο ενός καταξιωμένου λαού» Από το χωράφι$ στα όργανα της σοβιετικής εξουσίας,ΠΑΣΑ ΑΓΓΕΛΙΝΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-251-5,Πολιτική & Κοινωνία,Ιούνιος 2017,152,7.00€ , 5.60€
Στρατόπεδο του Χαϊδαριού,ΚΟΡΝΑΡΟΣ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 248-5,Ελληνική Λογοτεχνία,Ιούνιος 2017,240,12.00€ , 9.00€
Αναμνήσεις από τη ζωή της ΟΚΝΕ,ΠΑΡΤΣΑΛΙΔΟΥ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-249-2,Πολιτική & Κοινωνία,Μάιος 2017,136,6.00€ , 4.80€
Για το σχολείο των σύγχρονων αναγκών και δυνατοτήτων της εποχής μας,ΤΜΗΜΑ ΠΑΙΔΕΙΑΣ & ΕΡΕΥΝΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-247-8,Πολιτική & Κοινωνία,,160,8.00€ , 6.40€
Από τη μαχητική πείρα των μπολσεβίκων,ΛΕΝΙΝ ΒΛΑΝΤΙΜΙΡ ΙΛΙΤΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-242-3,Μαρξ - Ένγκελς - Λένιν,Απρίλιος 2017,284,14.00€ , 10.50€
ΔΙΚΤΑΤΟΡΙΑ 1967-1974. Κείμενα & ντοκουμέντα,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-246-1,Πολιτική & Κοινωνία,Απρίλιος 2017,440,18.00€ , 14.40€
«Δεν αναγνωρίζω κανένα νόμο σας. Ούτε το κράτος σας…» (H διαδρομή και η θυσία 28 μελών της ΚΕ του ΚΚΕ),ΚΕΝΤΡΙΚΗ ΕΠΙΤΡΟΠΗ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-245-4,Πολιτική & Κοινωνία,Μάρτιος 2017,208,10.00€ , 7.00€
ΘΕΣΣΑΛΟΝΙΚΗ 9 -11 Μάη του 1936 (Οι αγώνες του λαού),ΚΟΡΝΑΡΟΣ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-244-7,Ελληνική Λογοτεχνία,Μάρτιος 2017,80,6.00€ , 4.80€
Η Ζόγια και ο Σούρα,ΚΟΣΜΟΝΤΕΜΙΑΝΣΚΑΓΙΑ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 243-0,Ξένη Λογοτεχνία,Απρίλιος 2017,336,15.00€ , 12.00€
Το χρήμα,ΖΟΛΑ ΕΜ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451- 241-6,Ξένη Λογοτεχνία,Μάρτιος 2017,568,20.00€ , 15.00€
Άπαντα – Τόμος 08 (Γενάρης – Νοέμβρης 1926),ΣΤΑΛΙΝ Ι. Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-239-3,Πολιτική & Κοινωνία,Ιανουάριος 2017,488,20.00€ , 16.00€
Αθηνά Χατζηεσμέρ$ ετών 17,ΑΝΤΩΝΟΠΟΥΛΟΥ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-240-9,Ελληνική Λογοτεχνία,Ιανουάριος 2017,48,4.00€ , 3.20€
Καμό,ΜΚΡΤΙΤΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-238-6,Ξένη Λογοτεχνία,Δεκέμβριος 2016,328,15.00€ , 11.25€
Για την προκαπιταλιστική κοινωνική εξέλιξη,ΕΝΓΚΕΛΣ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-236-2,Μαρξ - Ένγκελς - Λένιν,2016,320,15.00€ , 12.00€
Χώρα των παραμυθιών,ΚΛΩΝΤΖΑ-ΓΙΑΚΛΟΒΑ ΒΕΡΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-237-9,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβριος 2016,136,12.00€ , 9.60€
Ο Σύλλογος των Τεμπελόγατων,ΚΥΤΟΠΟΥΛΟΥ Ζ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-233-1,Παιδική & Νεανική Βιβλιοθήκη,2016,128,10.00€ , 8.00€
Ικαρία. Ο «Κόκκινος  Βράχος»,ΚΑΛΑΜΠΟΓΙΑΣ ΑΝΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-235-5,Πολιτική & Κοινωνία,2016,184,9.00€ , 7.20€
Η συμμετοχή των γυναικών στο Δημοκρατικό Στρατό Ελλάδας (1946-1949),ΤΜΗΜΑ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ ΓΙΑ ΤΗΝ ΙΣΟΤΙΜΙΑ ΤΩΝ ΓΥΝΑΙΚΩΝ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-232-4,Πολιτική & Κοινωνία,Σεπτέμβριος 2016,256,15.00€ , 10.50€
ΤΟ ΓΥΝΑΙΚΕΙΟ ΖΗΤΗΜΑ από την πρωτόγονη κοινωνία στη σύγχρονη εποχή,ΚΟΛΟΝΤΑΪ Α. Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-229-4,Πολιτική & Κοινωνία,Σεπτέμβριος 2016,288,14.00€ , 11.20€
Ο Κόκκινος Τράγος,ΠΑΡΟΡΙΤΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-230-0,Ελληνική Λογοτεχνία,Σεπτέμβριος 2016,248,12.00€ , 9.60€
Ξεκίνα! Πρέπει όλα να τα ξέρεις! Εσύ να πάρεις πρέπει την εξουσία! (Συλλογή κειμένων για νέους),ΚΕΝΤΡΙΚΟ ΣΥΜΒΟΥΛΙΟ ΤΗΣ ΚΝΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-231-7,Πολιτική & Κοινωνία,Αύγουστος 2016,160,5.00€ , 4.00€
Μουργκάνα,ΧΑΤΖΗΣ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-228-7,Πολιτική & Κοινωνία,Αύγουστος 2016,64,6.00€ , 4.80€
Βασικές Αρχές Πολιτικής Οικονομίας,ΣΕΓΚΑΛ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-222-5,Πολιτική & Κοινωνία,2016,336,14.00€ , 11.20€
Φωτογραφίζοντας το Δημοκρατικό Στρατό Ελλάδας,ΜΟΥΣΟΥΡΗΣ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-226-3,Πολιτική & Κοινωνία,Ιούνιος 2016,552,25.00€ , 20.00€
Οι εργατικοί – λαϊκοί αγώνες του Μάη του ’36. Υλικά της διημερίδας της ΚO Θεσσαλονίκης του ΚΚΕ (13-14 Μάη 2016),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-225-6,Πολιτική & Κοινωνία,Ιούνιος 2016,176,10.00€ , 8.00€
ΔΗΜΟΚΡΑΤΙΚΟΣ ΣΤΡΑΤΟΣ ΕΛΛΑΔΑΣ (Συλλογή κειμένων. Έγγραφα από το Αρχείο του ΚΚΕ),ΤΜΗΜΑ ΙΣΤΟΡΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-224-9,Πολιτική & Κοινωνία,Ιούνιος 2016,424,15.00€ , 10.50€
Διατάσσεσαι να επιζήσεις,ΣΕΜΙΟΝΟΦ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-223-2,Ξένη Λογοτεχνία,Ιούνιος 2016,496,15.00€ , 12.00€
Ο σιωπηλός μου πόλεμος (Η αυτοβιογραφία ενός κατασκόπου),ΦΙΛΜΠΙ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-221-8,Πολιτική & Κοινωνία,Ιούνιος 2016,312,15.00€ , 12.00€
Πολεμώντας για τη λευτεριά,ΑΝΑΣΤΑΣΙΑΔΗΣ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-220-1,Πολιτική & Κοινωνία,Απρίλιος 2016,80,6.00€ , 4.80€
Απόψε επενδύουμε,ΣΤΕΦΑΝΙΔΟΥ Ι.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-219-5,Ελληνική Λογοτεχνία,Απρίλιος 2016,64,5.00€ , 4.00€
ΝΑΖΙΜ ΧΙΚΜΕΤ. Για να γενούνε τα σκοτάδια λάμψη / ΕΠΙΣΤΗΜΟΝΙΚΟ ΣΥΝΕΔΡΙΟ,ΤΜΗΜΑ ΠΟΛΙΤΙΣΜΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-216-4,Πολιτική & Κοινωνία,Απρίλιος 2016,408,17.00€ , 13.60€
Η Κάτι του τελευταίου θρανίου,ΧΑΛΑΣΙ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-218-8,Παιδική & Νεανική Βιβλιοθήκη,Απρίλιος 2016,256,12.00€ , 9.60€
Με τη σκέψη στην πατρίδα,ΣΤΕΦΑΝΙΔΟΥ Ι.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-217-1,Ελληνική Λογοτεχνία,Μάρτιος 2016,40,5.00€ , 4.00€
Είναι γαλήνια εδώ η χαραυγή…,ΒΑΣΙΛΙΕΦ ΜΠ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-215-7,Ξένη Λογοτεχνία,Μάρτιος 2016,160,8.00€ , 6.40€
Το Ενιαίο Δωδεκάχρονο Σχολείο Σύγχρονης Γενικής Παιδείας,ΤΜΗΜΑ ΠΑΙΔΕΙΑΣ & ΕΡΕΥΝΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-214-0,Πολιτική & Κοινωνία,Μάρτιος 2016,56,2.00€,
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 6,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,Δεκέμβριος 2015,136,5.00€,
Η εμφάνιση της εργατικής τάξης$ ο ρόλος της στους κοινωνικούς και πολιτικούς αγώνες στον 20ό αιώνα και η στρατηγική του ΚΚΕ,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-212-6,Πολιτική & Κοινωνία,2015,184,10.00€ , 7.00€
Βλαντιμίρ Ιλίτς Λένιν,ΜΑΓΙΑΚΟΦΣΚΙ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-211-9,Ξένη Λογοτεχνία,Δεκέμβριος 2015,112,6.00€ , 4.80€
Θύελλα στο Έσεν,ΜΑΡΧΒΙΤΣΑ Χ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-210-2,Ξένη Λογοτεχνία,Δεκέμβριος 2015,416,12.00€ , 9.60€
Ποιος κρυώνει;,ΛΟΥΝΤΖΗ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-209-6,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβριος 2015,28,8.00€ , 6.40€
Τα δώδεκα σπίρτα,ΡΑΒΑΝΗΣ - ΡΕΝΤΗΣ Δ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-208-9,Παιδική & Νεανική Βιβλιοθήκη,Δεκέμβριος 2015,96,10.00€ , 8.00€
Το σχολείο,ΓΚAΪΝΤΑΡ ΑΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-207-2,Παιδική & Νεανική Βιβλιοθήκη,Νοέμβριος 2015,240,12.00€ , 9.60€
Η μοιραία στιγμή του Βατερλό,ΤΣΒΑΪΧ ΣΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-206-5,Ξένη Λογοτεχνία,Οκτώβριος 2015,176,10.00€ , 8.00€
Ενάντια στο θάνατο στο Γράμμο και στο Βίτσι (από αναμνήσεις του αγώνα),ΤΖΑΜΑΛΟΥΚΑΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-205-8,Πολιτική & Κοινωνία,Σεπτέμβριος 2015,104,6.00€ , 4.80€
Επιστολές στον Κούγκελμαν,ΜΑΡΞ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-204-1,Μαρξ - Ένγκελς - Λένιν,Σεπτέμβριος 2015,248,12.00€ , 6.00€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 5,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,Σεπτέμβριος 2015,132,5.00€,
Ο Α΄Παγκόσμιος Πόλεμος και η προϊστορία του (1870-1918),ΓΚΟΝΤΟΣ Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-201-0,Πολιτική & Κοινωνία,Σεπτέμβριος 2015,200,12.00€ , 9.60€
Αστέρι,ΚΑΖΑΚΕΒΙΤΣ Ε. ΓΚ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-270-6,Ξένη Λογοτεχνία,Γενάρης 2018,136,7.00€ , 5.60€
«ΕΥΡΩΚΟΜΜΟΥΝΙΣΜΟΣ»: Θεωρία και στρατηγική υπέρ του κεφαλαίου,ΣΚΟΛΑΡΙΚΟΣ ΚΩΣΤΑΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-199-0,Πολιτική & Κοινωνία,Αύγουστος 2015,392,17.00€ , 13.60€
Λευκές νύχτες,ΝΤΟΣΤΟΓΙΕΦΣΚΙ Φ.Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-198-3,Ξένη Λογοτεχνία,Αύγουστος 2015,160,8.00€ , 6.40€
468 Πολιτικοί κρατούμενοι στις φυλακές Αίγινας,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-196-9,Πολιτική & Κοινωνία,Αύγουστος 2015,28,5.00€ , 4.00€
Ο βασικός εχθρός βρίσκεται στην ίδια μας τη χώρα,ΛΙΜΠΚΝΕΧΤ – ΛΟΥΞΕΜΠΟΥΡΓΚ – ΜΕΡΙΝΓΚ – ΤΣΕΤΚΙΝ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-195-2,Πολιτική & Κοινωνία,Αύγουστος 2015,152,10.00€ , 8.00€
Μακρονησιώτικα,ΡΙΤΣΟΣ ΓΙΑΝΝΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,﻿978-960-451-194-5,Ελληνική Λογοτεχνία,2015,72,8.00€ , 6.40€
Αναμνήσεις ενός κουρέα,ΤΖΕΡΜΑΝΕΤΟ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-193-8,Πολιτική & Κοινωνία,Απρίλιος 2015,352,15.00€ , 12.00€
Το ΚΚΕ στον ιταλοελληνικό πόλεμο 1940-41. Οι αποφάσεις της ΚΔ • Τα 3 γράμματα του Ν. Ζαχαριάδη • Η θέση της «Παλιάς Κεντρικής Επιτροπής»,ΤΜΗΜΑ ΙΣΤΟΡΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-192-1,Πολιτική & Κοινωνία,2015,256,13.00€ , 9.75€
Σοσιαλισμός και θρησκεία,ΛΕΝΙΝ ΒΛΑΝΤΙΜΙΡ ΙΛΙΤΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,﻿978-960-451-191-4,Μαρξ - Ένγκελς - Λένιν,Απρίλιος 2015,88,6.00€ , 4.80€
Για τον Αναρχισμό. Η πάλη με τον μπακουνισμό την περίοδο της Α΄Διεθνούς,ΕΝΓΚΕΛΣ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-190-7,Μαρξ - Ένγκελς - Λένιν,2015,456,17.00€ , 13.60€
Ο μηχανικός Μένι,ΜΠΟΓΚΝΤΑΝΟΦ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-188-4,Ξένη Λογοτεχνία,2014,176,10.00€ , 8.00€
Κώστας Καρυωτάκης. Απαντήσεις στα ερωτήματα για τον ίδιο και το έργο του,ΓΕΩΡΓΙΑΔΗΣ Ν.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-189-1,Ελληνική Λογοτεχνία,2014,280,15.00€ , 12.00€
Λόγια της τάξης,ΚΟΝΤΟΡΑ Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-187-7,Παιδική & Νεανική Βιβλιοθήκη,2014,232,12.00€ , 9.60€
Ποιος βοήθησε τον Χίτλερ;,ΜΑΪΣΚΙ Ι. Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-186-0,Πολιτική & Κοινωνία,2014,272,13.00€ , 9.75€
Το Υγειονομικό του Δημοκρατικού Στρατού,ΣΑΚΕΛΛΑΡΙΟΥ Ν.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-185-3,Πολιτική & Κοινωνία,2014,96,7.00€ , 5.60€
Δεκέμβρης του ’44. Κρίσιμη ταξική σύγκρουση (Άρθρα και ντοκουμέντα),ΤΜΗΜΑ ΙΣΤΟΡΙΑΣ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-183-9,Πολιτική & Κοινωνία,2014,312,13.00€ , 9.75€
Βιομηχανία Ν & Κ,ΜΠΡΕΝΤΕΛ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-182-2,Ξένη Λογοτεχνία,2014,224,9.00€ , 7.20€
Ο Λένιν τον Οκτώβρη,ΓΚΙΟΥΡΚΟ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-181-5,Πολιτική & Κοινωνία,2014,416,15.00€ , 11.25€
Ρεπορτάζ κάτω απ’ την κρεμάλα,ΦΟΥΤΣΙΚ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-180-8,Πολιτική & Κοινωνία,2014,144,8.00€ , 6.40€
Άπαντα – Τόμος 09 (Δεκέμβρης 1926 – Ιούλης 1927),ΣΤΑΛΙΝ Ι. Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-179-2,Πολιτική & Κοινωνία,Ιανουάριος 2014,438,20.00€ , 16.00€
Το χωράφι της μάνας,ΑΪΤΜΑΤΟΦ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-681-8,Ξένη Λογοτεχνία,Ιούλιος 2014(17η έκδοση),208,8.00€ , 6.40€
Μπέρτολτ Μπρεχτ. Για τους σεισμούς που μέλλονται να ‘ρθουν / ΕΠΙΣΤΗΜΟΝΙΚΟ ΣΥΝΕΔΡΙΟ,ΤΜΗΜΑ ΠΟΛΙΤΙΣΜΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-177-8,Πολιτική & Κοινωνία,2014,448,17.00€ , 13.60€
Κόμμα “παντός καιρού”. Ιδεολογική – πολιτική και οργανωτική ισχυροποίηση του ΚΚΕ,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-178-5,Πολιτική & Κοινωνία,2014,126,7.00€ , 5.60€
Κοινωνική μεταρρύθμιση ή επανάσταση;,ΛΟΥΞΕΜΠΟΥΡΓΚ Ρ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-176-1,Πολιτική & Κοινωνία,2014,184,10.00€ , 8.00€
Το αστικό πολιτικό σύστημα στην Ελλάδα από το 1950 έως το 1967,ΜΑΪΛΗΣ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-175-4,Πολιτική & Κοινωνία,2014,360,14.00€ , 11.20€
Φασισμός και κοινωνική επανάσταση,ΡΑΤΖΑΝΙ ΠΑΛΜΕ ΝΤΑΤ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-173-0,Πολιτική & Κοινωνία,2013,392,16.00€ , 12.00€
Οι δικές μας ιστορίες. Όταν η εμπειρία του συγγραφέα συναντά τη φαντασία των παιδιών,ΚΟΝΤΟΡΑ Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-170-9,Παιδική & Νεανική Βιβλιοθήκη,2013,128,8.00€ , 6.40€
Φθινόπωρο,ΧΑΤΖΟΠΟΥΛΟΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-171-6,Ελληνική Λογοτεχνία,2013,240,10.00€ , 8.00€
Χαρακτηρισμός του οικονομικού ρομαντισμού,ΛΕΝΙΝ ΒΛΑΝΤΙΜΙΡ ΙΛΙΤΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-169-3,Μαρξ - Ένγκελς - Λένιν,2013,216,10.00€ , 8.00€
Θεωρητικά ζητήματα στο πρόγραμμα του ΚΚΕ,ΙΔΕΟΛΟΓΙΚΗ ΕΠΙΤΡΟΠΗ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-168-6,Πολιτική & Κοινωνία,2013,248,10.00€ , 8.00€
Η ΟΙΚΟΝΟΜΙΚΗ ΚΡΙΣΗ μέσα από τις σελίδες της Κομμουνιστικής Επιθεώρησης$ 2009-2012,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-167-9,Πολιτική & Κοινωνία,2013,392,15.00€ , 12.00€
Οι νεκροί της ζωής,ΠΑΡΟΡΙΤΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-166-2,Ελληνική Λογοτεχνία,2013,160,8.00€ , 6.40€
Για το κράτος,ΛΕΝΙΝ ΒΛΑΝΤΙΜΙΡ ΙΛΙΤΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-165-5,Μαρξ - Ένγκελς - Λένιν,2013,112,7.00€ , 5.60€
Διεθνής Κομμουνιστική Επιθεώρηση-τεύχος 4,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,2241-0201,Πολιτική & Κοινωνία,2013,120,5.00€,
